Generals_Performance
General,number_of_battles,WAR,aWAR
Ronald Lawrence Hughes,1,0.9506961902594820,0.9506961902594820
Ronald Reagan,3,2.8515535873276200,0.9505178624425410
Ronald Scobie,1,0.9430214040134140,0.9430214040134140
Rory O'Connor (Irish republican),1,-1.048435688558130,-1.048435688558130
Roscoe B. Woodruff,2,1.7629297420589900,0.8814648710294930
Rostislav Vsevolodovich,1,-1.0484337896419400,-1.0484337896419400
Roundhead (Wyandot),3,-1.1468819001634700,-0.3822939667211580
Rowan Tink,1,0.9420719459211170,0.9420719459211170
"Rowland Hill, 1st Viscount Hill",3,2.8727330586609700,0.9575776862203250
Rowland Laugharne,1,-1.0558808746086100,-1.0558808746086100
Roy Geiger,3,2.6496286590652800,0.8832095530217600
Roy Urquhart,1,-1.0484337896419400,-1.0484337896419400
Royal Navy,2,-0.10003854051021300,-0.05001927025510670
Rudolf Lüters,2,-0.12210887831661300,-0.06105443915830640
Rudolf of Benevento,1,-1.046534556971320,-1.046534556971320
Rudolf of Rheinfelden,1,0.9436543760749460,0.9436543760749460
Rudolf von Brudermann,1,-0.7477717439285330,-0.7477717439285330
Rudolf von Colloredo,1,-0.04780050109438150,-0.04780050109438150
Ruhollah Khomeini,2,0.7438686429671040,0.3719343214835520
Rumiñawi (Inca warrior),1,0.9515662103580560,0.9515662103580560
"Rupprecht, Crown Prince of Bavaria",11,-3.0641749493406600,-0.27856135903096900
Ruprecht von Eggenberg,1,0.9531647812994540,0.9531647812994540
Ruslan Gelayev,3,-3.1410595066554800,-1.0470198355518300
Russell W. Volckmann,1,0.9447620771826250,0.9447620771826250
Ryotaro Nakai,1,-1.0295373922924000,-1.0295373922924000
Ryu Seong-ryong,1,-1.038938892232940,-1.038938892232940
Rūsiņš,1,0.9515662103580560,0.9515662103580560
S.M. Anwar,1,0.021404420747438900,0.021404420747438900
Sa`d ibn Abi Waqqas,1,0.9420719459211170,0.9420719459211170
Saad Al-Salim Al-Sabah,1,0.6488159898136540,0.6488159898136540
Saad Haddad,1,-0.016726214461660300,-0.016726214461660300
Saad Mamoun,1,0.9899948318080230,0.9899948318080230
Saad Tuma Abbas,1,-0.9875142543359740,-0.9875142543359740
Saad el-Dawleh,1,-1.0452686128482600,-1.0452686128482600
Saad el-Shazly,2,0.19748972106632400,0.09874486053316220
Saadat Ali Khan I,1,-1.0425404298172800,-1.0425404298172800
Sabaces,1,-0.9083270935040560,-0.9083270935040560
Sachem,1,-1.0481169871251500,-1.0481169871251500
Sackville Carden,1,0.9515662103580560,0.9515662103580560
Sadae Inoue,2,-2.0928016604218600,-1.0464008302109300
Sadamichi Kajioka,2,1.8871184431067300,0.9435592215533650
Sadashichi Doi,1,0.9553643592132750,0.9553643592132750
Sadashivrao Bhau,1,-0.63303839447677,-0.63303839447677
Saddam Hussein,6,-3.571336943997310,-0.5952228239995510
Saddam Kamel,1,-0.03223747927035230,-0.03223747927035230
Sadiq al-Ahmar,1,-0.03973010730985710,-0.03973010730985710
Sagat Singh,1,0.7379384560772650,0.7379384560772650
Saher of Archelle,1,0.9452368062287740,0.9452368062287740
Said Seyam,1,-1.038938892232940,-1.038938892232940
Said Shaaban,1,-0.13377386757579600,-0.13377386757579600
Said-Magomed Kakiyev,1,0.9512500408133220,0.9512500408133220
Saif ad-Din Ghazi I,1,0.951566843330118,0.951566843330118
Saif al-Islam Gaddafi,2,-2.0930691139426400,-1.0465345569713200
Saif-ur-Rehman Mansoor,2,-0.09640804156721530,-0.04820402078360760
Saitō Dōsan,1,-1.0475789608728500,-1.0475789608728500
Saitō Tatsuoki,1,-1.0484331566698800,-1.0484331566698800
Saitō Toshimitsu,1,-1.0525477915558700,-1.0525477915558700
Saitō Yoshitatsu,1,0.9460280213056880,0.9460280213056880
Sajjad Ghani,1,0.9420719459211170,0.9420719459211170
Sakai Tadatsugu,2,-2.0875306084042400,-1.0437653042021200
Sakakibara Yasumasa,1,-1.042578481586750,-1.042578481586750
Sakuma Morimasa,1,-1.0398883503252400,-1.0398883503252400
Sakuma Nobumori,2,-0.1000318066194820,-0.05001590330974120
Saladin,11,-1.3837780413401300,-0.12579800375819300
Salah Aboud Mahmoud,2,-0.8749550324285840,-0.43747751621429200
Salah Jadid,1,-0.9884656051492030,-0.9884656051492030
Salah Rais,3,0.8750085115433820,0.29166950384779400
Salah al-Qadhi,1,-1.0705874953095100,-1.0705874953095100
Saleh Al-Muhaya,1,0.6488159898136540,0.6488159898136540
Saleh Kais,1,0.9503005827210250,0.9503005827210250
Saleh Mohammed Al-Sabah,1,-0.9884656051492030,-0.9884656051492030
Salim Rubai Ali,1,0.9278300745366630,0.9278300745366630
Salipada Pendatun,1,0.8145280755225550,0.8145280755225550
Salman Raduyev,1,-1.0459807064174800,-1.0459807064174800
Salman the Persian,1,0.9506170687517900,0.9506170687517900
Sam Houston,1,0.9517816306048980,0.9517816306048980
Sam Manekshaw,1,0.7379384560772650,0.7379384560772650
Sam Steele,1,-1.0484097367036100,-1.0484097367036100
Samuel Appleton (born 1625),1,0.9512025679087070,0.9512025679087070
Samuel B. Maxey,1,0.9333010044450590,0.9333010044450590
Samuel Barrington,1,0.9505596993378250,0.9505596993378250
Samuel Barron (1809–1888),1,-1.0481486357282200,-1.0481486357282200
Samuel C. Means,1,-1.0484391699044700,-1.0484391699044700
Samuel D. Sturgis,5,-1.211264907839000,-0.2422529815677990
Samuel Elbert,1,0.951218392210245,0.951218392210245
Samuel Gibbs French,2,-1.0959759351294100,-0.5479879675647050
Samuel Graves,1,0.9525159849363840,0.9525159849363840
"Samuel Hood, 1st Viscount Hood",5,0.7521642760208760,0.1504328552041750
Samuel Jones (Confederate Army officer),1,0.9518830128748530,0.9518830128748530
Samuel L. Howard,1,-1.0525477915558700,-1.0525477915558700
Samuel Leslie,1,-1.048379144298730,-1.048379144298730
Samuel Lockwood,1,0.9505350988698220,0.9505350988698220
Samuel Merrill (Iowa),1,-0.04867083767898710,-0.04867083767898710
Samuel P. Heintzelman,1,0.9515662103580560,0.9515662103580560
Samuel Read Anderson,1,-1.0468510430020800,-1.0468510430020800
Samuel Ryan Curtis,4,1.7858527583919600,0.4464631895979910
Samuel Smith (Maryland),2,-0.09516467313789520,-0.047582336568947600
Samuel Whiteside,1,-0.04852841896514250,-0.04852841896514250
Samuel of Bulgaria,1,-1.0484331566698800,-1.0484331566698800
Samvel Babayan,1,0.9515662103580560,0.9515662103580560
Sanada Masayuki,1,0.8819396000756410,0.8819396000756410
Sanada Yukitaka,1,0.9503005827210250,0.9503005827210250
Sancho Manuel de Vilhena,1,0.9239210023333520,0.9239210023333520
Sancho Ramírez,1,-1.0484337896419400,-1.0484337896419400
Sancho VII of Navarre,1,0.9474522084441340,0.9474522084441340
Sancho d'Avila,2,1.9133398714463500,0.9566699357231760
Sandy Woodward,1,0.9486898768261960,0.9486898768261960
Sanjak of Herzegovina,1,-1.0528642775866300,-1.0528642775866300
Sanjak of Klis,1,-1.0528642775866300,-1.0528642775866300
Sanjak of Krka,1,-1.0528642775866300,-1.0528642775866300
Sanjak of Kruševac,1,0.8602389148489480,0.8602389148489480
Sanjak of Pakrac,1,-1.0528642775866300,-1.0528642775866300
Sanjak of Pojega,1,-1.0528642775866300,-1.0528642775866300
Sanjak of Zvornik,1,-1.0528642775866300,-1.0528642775866300
Sanjak of Üsküp,1,0.8602389148489480,0.8602389148489480
Sanji Iwabuchi,1,-1.0430532106329000,-1.0430532106329000
Santiago Álvarez (general),1,0.916120091398333,0.916120091398333
Saphrax,1,0.9679446789362100,0.9679446789362100
Sarath Fonseka,7,5.6447081169942100,0.8063868738563160
Sardar,2,-0.08093684456421820,-0.04046842228210910
Sardarilal Mathradas Nanda,2,1.6886419879159800,0.8443209939579920
Sarel Cilliers,1,0.9514292786468450,0.9514292786468450
Sartaj Singh (general),1,0.7379384560772650,0.7379384560772650
Saru Pira Ustajlu,1,-1.0294443113099700,-1.0294443113099700
Sarus the Goth,1,0.9515662103580560,0.9515662103580560
Sarvepalli Radhakrishnan,2,-1.2278451375793100,-0.6139225687896560
Sassa Narimasa,1,-1.0326091716176300,-1.0326091716176300
Satake Yoshiaki,1,-1.0805568052786300,-1.0805568052786300
Satake Yoshinobu,1,0.9510917977979390,0.9510917977979390
Satanta (chief),2,-1.0962023256472200,-0.5481011628236090
Satomi Yoshihiro,1,-1.0805568052786300,-1.0805568052786300
Saud bin Abdul-Aziz bin Muhammad bin Saud,3,-1.1383377267908900,-0.37944590893029800
Sayenqueraghta,2,-0.09522596624230570,-0.04761298312115290
Sayf al-Dawla,1,0.9517564184625470,0.9517564184625470
Sayyed Sharif al-Din Ali Shirazi,1,-1.0294443113099700,-1.0294443113099700
Scarface Charley,1,0.9515497530844570,0.9515497530844570
Schalk Willem Burger,1,0.9539526180358410,0.9539526180358410
Scindia,1,-0.9948475366595000,-0.9948475366595000
Scipio Aemilianus,2,1.884143575356200,0.942071787678102
Scipio Africanus,5,4.731438805650550,0.9462877611301110
Sebastian of Portugal,1,-1.0553623824274800,-1.0553623824274800
Sebastiano Venier,1,0.9120541847776200,0.9120541847776200
Sebastián de Eslava,1,0.952674227951767,0.952674227951767
Sefer Halilović,1,-0.0705874953095092,-0.0705874953095092
Seguin de Badefol,1,0.9563138173055720,0.9563138173055720
Seiichi Itō,1,-1.0148859538947500,-1.0148859538947500
Seishirō Itagaki,5,0.8909034915542560,0.17818069831085100
Seizo Ishikawa,1,-1.0481802843313000,-1.0481802843313000
Selam Musai,1,0.9476104514595160,0.9476104514595160
Seleucus I Nicator,4,3.995640242591090,0.998910060647773
Seleucus IV Philopator,1,-1.0326091716176300,-1.0326091716176300
Selim I,3,2.8072177897230100,0.9357392632410040
Selwyn Porter,1,0.9422301889365000,0.9422301889365000
Semyon Budyonny,6,-2.171925145994150,-0.3619875243323590
Semyon Timoshenko,6,-2.607055497400970,-0.4345092495668280
Sentarō Ōmori,1,-1.0614736603707500,-1.0614736603707500
Seon Geoi,1,0.9506170687517900,0.9506170687517900
Seong Su-gyeong,1,0.9535603888379110,0.9535603888379110
Sepp Dietrich,1,-1.0484331566698800,-1.0484331566698800
Septimius Severus,1,0.9309949348443190,0.9309949348443190
Serapion (strategos),2,-1.693301607527430,-0.8466508037637160
Sergei Bagapsh,1,0.9512500408133220,0.9512500408133220
Sergey Kamenev,1,-1.009822177402500,-1.009822177402500
Sergio Osmeña,3,0.7115661288944100,0.2371887096314700
Sergius I of Constantinople,1,0.9477686944748990,0.9477686944748990
Serlo II of Hauteville,1,0.9501389922471010,0.9501389922471010
Seron (Syrian governor),1,-1.0471675290328500,-1.0471675290328500
Seth Warner,1,0.9508227846717880,0.9508227846717880
Settimio Piacentini,1,-1.0421037525406000,-1.0421037525406000
Seventh Army (Ottoman Empire),1,-1.0225159868040700,-1.0225159868040700
Sextus Pompey,1,-1.0915832234242800,-1.0915832234242800
Seydi Ali Reis,2,-0.09041737700835880,-0.04520868850417940
Seyoum Mengesha,2,-2.0620534829276000,-1.0310267414638000
Seán Mac Diarmada,1,-1.0488290806943700,-1.0488290806943700
Shabeg Singh,1,-1.0483701759497600,-1.0483701759497600
Shacknasty Jim,1,0.9515497530844570,0.9515497530844570
Shah,1,0.9523844269484540,0.9523844269484540
Shah Alam II,1,-1.0559900174835300,-1.0559900174835300
Shah Dauran (Militant),1,-1.0476422580790000,-1.0476422580790000
Shahghali,1,0.9515662103580560,0.9515662103580560
Shahin Vahmanzadegan,1,0.951566843330118,0.951566843330118
Shahrbaraz,4,0.8315859392956940,0.20789648482392400
Shahrukh Mirza,1,0.9072584825368950,0.9072584825368950
Shaker al-Absi,1,-1.04827523014053,-1.04827523014053
Shalmaneser III,1,-0.20415289240813200,-0.20415289240813200
Shalva of Akhaltsikhe,1,0.9309949348443190,0.9309949348443190
Sham Singh Atariwala,1,-1.054110661504310,-1.054110661504310
Shamil Basayev,3,-1.142531166698540,-0.3808437222328460
Shamoke,1,-1.0357740319252900,-1.0357740319252900
Shan Xiongxin,1,-1.0136200097716900,-1.0136200097716900
Shane O'Neill (son of Conn),2,-0.09750023485938760,-0.04875011742969380
Shapur I,3,2.8546992640462300,0.9515664213487440
Shapur II,1,-0.04843378964194360,-0.04843378964194360
Sharif Sheikh Ahmed,2,1.9089244315651600,0.9544622157825780
Sharifian Army,1,0.8104907296405300,0.8104907296405300
Shaul Mofaz,1,0.9515662103580560,0.9515662103580560
Shavendra Silva,3,2.8388398325585300,0.9462799441861770
Shehu Musa Yar'Adua,1,0.9515662103580560,0.9515662103580560
Sheikh Mohamed Ibrahim Hayle,1,-1.0515983334635700,-1.0515983334635700
Shemr,1,0.9461862643210710,0.9461862643210710
Shen Yin Shu,1,-0.9693119654644970,-0.9693119654644970
Sher Muhammad Qusab,1,-1.0476422580790000,-1.0476422580790000
Sher Singh Attariwalla,3,0.866878955711249,0.28895965190375000
Shi Hui (Spring and Autumn period),1,-1.0484331566698800,-1.0484331566698800
Shi Tianze,1,1.7023776343934300,1.7023776343934300
Shi Wanbao,1,0.9357422253058040,0.9357422253058040
Shiban,1,0.9610611077670570,0.9610611077670570
Shibata Katsuie,4,-2.162243532562470,-0.540560883140617
Shibata Katsusada,1,-1.0525477915558700,-1.0525477915558700
Shibl al-Dawla Nasr,1,0.9519937829856210,0.9519937829856210
Shichizo Miyauchi,1,0.9388254360871540,0.9388254360871540
Shiek Ali al-Sauidi,1,-0.043369696663662200,-0.043369696663662200
Shigematsu Sakaibara,1,0.9480424942501770,0.9480424942501770
Shigeru Honjō,1,0.966757856320839,0.966757856320839
Shigetaro Amakasu,1,-1.0295373922924000,-1.0295373922924000
Shigeyoshi Inoue,3,2.841375101212330,0.947125033737442
Shim Dae-seung,1,0.9535603888379110,0.9535603888379110
Shima Sakon,1,-1.074350514215310,-1.074350514215310
Shimazu Hisayasu,1,0.8819396000756410,0.8819396000756410
Shimazu Toyohisa,1,-1.074350514215310,-1.074350514215310
Shimazu Yoshihiro,6,1.5546880177006000,0.25911466961676600
Shimon Avidan,1,0.9143794182291220,0.9143794182291220
Shimozuma Rairen,1,-1.043686182694430,-1.043686182694430
Shin Bet,1,0.8958649854293310,0.8958649854293310
Shin Ho,1,-1.0452686128482600,-1.0452686128482600
Shin Hyun-joon (general),1,0.937181095602726,0.937181095602726
Shin Rip,1,-1.0294443113099700,-1.0294443113099700
Shin Sung-mo,1,0.9066862757932700,0.9066862757932700
Shirkuh,1,-0.04843315666988210,-0.04843315666988210
Shiro Inaba,1,-1.0295373922924000,-1.0295373922924000
Shiro Makino,1,-1.0274458331459400,-1.0274458331459400
Shizuichi Tanaka,2,-0.02233341569191950,-0.011166707845959700
Shizuo Sakaguchi,1,0.9558128221605590,0.9558128221605590
Shlomo Erell,1,0.9033317414381910,0.9033317414381910
Shlomo Yossi Yafe,1,0.9515662103580560,0.9515662103580560
Shmuel Gonen,2,-0.18044852528082900,-0.09022426264041430
Shoshenq I,1,0.9515662103580560,0.9515662103580560
Shuja-ud-Daula,2,-0.5444190451187090,-0.27220952255935400
Shunji Isaki,2,-0.09268084798341890,-0.046340423991709500
Shunroku Hata,2,2.0157379889823900,1.0078689944911900
Shurahbil ibn Amr,1,0.9547313871517440,0.9547313871517440
Shurahbil ibn Hasana,3,2.8649850600461100,0.9549950200153720
Shōji Nishimura,3,-1.1199605522776100,-0.3733201840925380
Shōni Sukeyoshi,1,0.9484016665364310,0.9484016665364310
Siad Barre,1,-1.023684265550040,-1.023684265550040
Siamun,1,0.9515662103580560,0.9515662103580560
Sidney Sherman,1,0.9517816306048980,0.9517816306048980
Sidney Smith (Royal Navy officer),2,-2.1168940958756800,-1.0584470479378400
Siege of Fort Harrison,1,-1.0486233647743700,-1.0486233647743700
Siegfried II of Westerburg,1,-1.077289588441920,-1.077289588441920
Sigismund Báthory,1,-1.0365608039050000,-1.0365608039050000
Sigismund III Vasa,1,0.9456973120750310,0.9456973120750310
Sigismund Korybut,2,-0.11533778453452600,-0.05766889226726300
Sigismund Kęstutaitis,1,0.954573144136361,0.954573144136361
Sigismund van Schoppe,1,-1.0498336569917800,-1.0498336569917800
"Sigismund, Holy Roman Emperor",4,-4.159395158285580,-1.0398487895713900
Sigobert the Lame,1,0.9515662103580560,0.9515662103580560
Sigtrygg Silkbeard,2,-2.0947778220227400,-1.0473889110113700
Sigurd the Stout,1,-1.0463446653528600,-1.0463446653528600
Sikandar Shah Suri,1,-1.0231145906946600,-1.0231145906946600
Sikelgaita,1,0.9794711225935840,0.9794711225935840
Silahdar Damat Ali Pasha,1,-0.9908130560971590,-0.9908130560971590
Silas H. Stringham,1,0.9505596993378250,0.9505596993378250
Sima Xin,1,-0.9851362670027800,-0.9851362670027800
Sima Yi,1,-0.11173067930904500,-0.11173067930904500
Simeon Bekbulatovich,1,-1.0433696966636600,-1.0433696966636600
Simeon I of Bulgaria,2,1.884143575356200,0.942071787678102
Simmias of Macedon,1,0.936691683398101,0.936691683398101
Simon Bolivar Buckner,1,-1.0433155775524000,-1.0433155775524000
Simon Bolivar Buckner Jr.,2,1.6863401226137000,0.8431700613068480
Simon Fraser of Balnain,1,-1.0463446653528600,-1.0463446653528600
Simon Girty,1,0.9516772969548550,0.9516772969548550
Simon Grundel-Helmfelt,2,1.7986139740738200,0.8993069870369120
Simon Spoor,2,1.9413803905062000,0.9706901952531020
Simon bar Giora,3,-0.12947580144342500,-0.04315860048114150
"Simon de Montfort, 5th Earl of Leicester",1,0.942355642109852,0.942355642109852
"Simon de Montfort, 6th Earl of Leicester",2,-0.09686694631182570,-0.04843347315591280
Simon of Dover,1,0.9452368062287740,0.9452368062287740
Simón Bolívar,1,0.9249318016112640,0.9249318016112640
Simón de Anda y Salazar,1,-1.0454724298520700,-1.0454724298520700
Sinan Pasha (Ottoman admiral),1,0.9547313871517440,0.9547313871517440
Sinfray,1,-0.9974123196914580,-0.9974123196914580
Sir,2,-0.0996591262047739,-0.04982956310238700
"Sir Archibald Campbell, 1st Baronet",2,1.885726321996060,0.9428631609980320
"Sir Charles Green, 1st Baronet",1,0.9521994989056190,0.9521994989056190
"Sir Charles Knowles, 1st Baronet",1,0.9505596993378250,0.9505596993378250
"Sir Charles Thompson, 1st Baronet",1,0.948402211824407,0.948402211824407
"Sir David Baird, 1st Baronet",2,1.897041547782520,0.9485207738912580
"Sir Fenton Aylmer, 13th Baronet",1,-1.0648007066176600,-1.0648007066176600
"Sir George Cockburn, 10th Baronet",1,-1.049066445217440,-1.049066445217440
"Sir George Pollock, 1st Baronet",1,0.9474522084441340,0.9474522084441340
"Sir Harry Smith, 1st Baronet",2,1.8986408651963100,0.9493204325981530
"Sir Henry Johnson, 1st Baronet",1,0.9521994989056190,0.9521994989056190
Sir Hugh O'Donnell,1,0.9521994989056190,0.9521994989056190
"Sir Hyde Parker, 5th Baronet",1,-0.049440300662174700,-0.049440300662174700
"Sir James Outram, 1st Baronet",2,-0.10414612501943600,-0.05207306250971800
"Sir John Hamilton, 1st Baronet, of Woodbrook",1,0.9768854093053400,0.9768854093053400
"Sir John Johnson, 2nd Baronet",1,0.95172476985947,0.95172476985947
